,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
49,20,1,49,99,survey-likert,99,411666,1459.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,7.0,20.0,30.0,-0.09345716932485801,-0.16351443264529678,3
46,20,1,46,145,survey-likert,145,579210,2094.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,7.0,5.0,26.0,32.0,-0.1264275816511137,-0.11875436497714682,4
47,20,1,47,176,survey-likert,176,697609,1928.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,8.0,10.0,25.0,32.0,-0.16472509925619305,0.011071721238827674,5
52,20,1,52,46,survey-likert,46,205638,1764.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,8.0,6.0,31.0,24.0,-0.12564718911222808,0.009304921192300253,1
53,20,1,53,83,survey-likert,83,355558,1962.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,8.0,7.0,22.0,28.0,-0.08549004246333496,-0.08148518974400504,2
54,20,1,54,120,survey-likert,120,488270,2042.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,9.0,6.0,22.0,30.0,0.08734165621113277,-0.04312367533096755,3
50,20,1,50,151,survey-likert,151,602813,2991.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,8.0,7.0,25.0,21.0,-0.12257579176352112,-0.03825650009483875,4
51,20,1,51,161,survey-likert,161,640696,2748.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,5.0,5.0,24.0,29.0,-0.0712459124752884,-0.07222515673085532,5
4,21,1,4,52,survey-likert,52,269278,3451.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,10.0,6.0,9.0,8.0,0.5002741759606918,-0.038192926632657095,1
2,21,1,2,83,survey-likert,83,389148,2918.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,8.0,7.0,10.0,8.0,0.26534254348494124,0.3857474925100716,2
0,21,1,0,114,survey-likert,114,505762,3161.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,4.0,5.0,27.0,14.0,0.27079228041008796,0.2663643520793752,3
1,21,1,1,154,survey-likert,154,664821,1999.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,8.0,6.0,12.0,36.0,-0.1656634282392787,-0.22516843222187574,4
3,21,1,3,182,survey-likert,182,765841,1699.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,9.0,8.0,17.0,16.0,-0.2418973707401071,-0.1439454235723841,5
9,21,1,9,34,survey-likert,34,189349,3274.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,8.0,11.0,12.0,5.0,0.15413051396193467,0.2166993549949543,1
7,21,1,7,71,survey-likert,71,343047,2183.0,33.333333333333336,0.1,question_agency,question_agency_7_Lickert,23.333333333333336,7.0,8.0,11.0,6.0,0.41464878044736087,0.1675088004284585,2
5,21,1,5,96,survey-likert,96,435329,2314.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,5.0,7.0,32.0,6.0,0.21919985317790117,0.17632312470401382,3
6,21,1,6,139,survey-likert,139,607958,3821.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,8.0,4.0,8.0,35.0,-0.0971292830937487,0.31722328581406495,4
8,21,1,8,158,survey-likert,158,676878,1489.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,9.0,9.0,40.0,4.0,-0.1781063195446248,0.23536561608689496,5
10,21,1,10,43,survey-likert,43,225153,2726.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,5.0,7.0,23.0,2.0,-0.5282527429599946,0.0,1
14,21,1,14,74,survey-likert,74,354376,2313.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,8.0,6.0,10.0,4.0,-0.15796034772316692,0.5228856374114309,2
13,21,1,13,99,survey-likert,99,447163,2830.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,5.0,4.0,20.0,12.0,0.13063579838361425,0.05530277157354127,3
11,21,1,11,148,survey-likert,148,642882,2428.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,5.0,6.0,30.0,18.0,0.03760968349903845,-0.2507952901235122,4
12,21,1,12,185,survey-likert,185,785075,10231.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,4.0,6.0,28.0,18.0,0.14866864022901746,-0.08292965656356706,5
19,21,1,19,31,survey-likert,31,177059,6218.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,9.0,11.0,11.0,8.0,0.09761155168493892,-0.17406391984403718,1
18,21,1,18,77,survey-likert,77,365249,1869.0,50.0,0.3,question_agency,question_agency_7_Lickert,20.0,8.0,10.0,5.0,2.0,0.6061549371155224,0.30814226020131774,2
17,21,1,17,102,survey-likert,102,459149,2981.0,0.0,0.3,question_agency,question_agency_7_Lickert,-30.0,4.0,6.0,12.0,33.0,-0.07579138139812236,0.0942737421911188,3
16,21,1,16,133,survey-likert,133,582971,3218.0,33.333333333333336,0.3,question_agency,question_agency_7_Lickert,3.3333333333333357,8.0,7.0,42.0,6.0,-0.1314439106302275,0.23821872304089028,4
15,21,1,15,164,survey-likert,164,698833,1860.0,33.333333333333336,0.3,question_agency,question_agency_7_Lickert,3.3333333333333357,11.0,9.0,37.0,8.0,0.18369444567506252,0.2770674702435264,5
22,21,1,22,37,survey-likert,37,201198,2839.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,11.0,4.0,5.0,5.0,0.338283288097312,-0.09409086835536508,1
24,21,1,24,62,survey-likert,62,309115,2436.0,33.333333333333336,0.4,question_agency,question_agency_7_Lickert,-6.666666666666664,12.0,12.0,10.0,5.0,-0.1295369356036602,-0.010719048370443372,2
20,21,1,20,93,survey-likert,93,424008,2193.0,33.333333333333336,0.4,question_agency,question_agency_7_Lickert,-6.666666666666664,7.0,7.0,10.0,31.0,-0.18798770268665435,0.04974636863193847,3
21,21,1,21,142,survey-likert,142,619223,2253.0,0.0,0.4,question_agency,question_agency_7_Lickert,-40.0,7.0,8.0,32.0,3.0,0.3600271564035368,-0.18929890092841675,4
23,21,1,23,176,survey-likert,176,744214,2090.0,50.0,0.4,question_agency,question_agency_7_Lickert,10.0,10.0,8.0,8.0,10.0,0.44136772835983556,-0.35039581280152454,5
27,21,1,27,28,survey-likert,28,161833,3609.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,7.0,9.0,10.0,6.0,0.058661486006715266,0.3874620711872274,1
29,21,1,29,86,survey-likert,86,401037,2873.0,50.0,0.5,question_agency,question_agency_7_Lickert,0.0,8.0,5.0,23.0,4.0,0.04182753230779584,0.28057983876308573,2
28,21,1,28,120,survey-likert,120,529957,4522.0,33.333333333333336,0.5,question_agency,question_agency_7_Lickert,-16.666666666666664,6.0,8.0,14.0,24.0,0.02737340084652816,0.02761399812977578,3
26,21,1,26,136,survey-likert,136,595132,3146.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,7.0,9.0,9.0,36.0,0.49650600804450634,-0.1762233027877987,4
25,21,1,25,170,survey-likert,170,721827,1555.0,50.0,0.5,question_agency,question_agency_7_Lickert,0.0,4.0,7.0,19.0,30.0,0.21221164350515925,0.04978804346377316,5
31,21,1,31,25,survey-likert,25,149207,6051.0,33.333333333333336,0.6,question_agency,question_agency_7_Lickert,-26.666666666666664,6.0,9.0,12.0,4.0,0.08338756080717274,0.2044263094273461,1
33,21,1,33,65,survey-likert,65,320540,2411.0,33.333333333333336,0.6,question_agency,question_agency_7_Lickert,-26.666666666666664,9.0,8.0,17.0,2.0,-0.10707786649931526,0.3948068875800168,2
32,21,1,32,111,survey-likert,111,493593,2144.0,66.66666666666667,0.6,question_agency,question_agency_7_Lickert,6.666666666666671,6.0,7.0,11.0,2.0,-0.383316619714444,0.4371923777209968,3
34,21,1,34,151,survey-likert,151,653804,1915.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,4.0,6.0,20.0,10.0,0.24105919304033574,-0.18733936201080975,4
30,21,1,30,179,survey-likert,179,755135,1910.0,33.333333333333336,0.6,question_agency,question_agency_7_Lickert,-26.666666666666664,8.0,8.0,24.0,22.0,-0.15625360814158407,0.20492270588614422,5
38,21,1,38,46,survey-likert,46,242739,8579.0,33.333333333333336,0.7,question_agency,question_agency_7_Lickert,-36.666666666666664,10.0,6.0,7.0,4.0,-0.16828980008896113,0.02509645161403942,1
35,21,1,35,68,survey-likert,68,331853,2307.0,16.666666666666668,0.7,question_agency,question_agency_7_Lickert,-53.33333333333333,6.0,6.0,15.0,0.0,-0.590228996442287,0.0,2
39,21,1,39,90,survey-likert,90,412800,1569.0,66.66666666666667,0.7,question_agency,question_agency_7_Lickert,-3.3333333333333286,7.0,7.0,7.0,4.0,-0.14432867556533502,-0.28496970323731957,3
36,21,1,36,145,survey-likert,145,631441,3203.0,33.333333333333336,0.7,question_agency,question_agency_7_Lickert,-36.666666666666664,5.0,8.0,22.0,17.0,-0.21133168323960605,-0.16678332909040805,4
37,21,1,37,161,survey-likert,161,687968,2077.0,50.0,0.7,question_agency,question_agency_7_Lickert,-20.0,7.0,7.0,12.0,7.0,0.16285467356634903,-0.006727986860474176,5
44,21,1,44,49,survey-likert,49,256821,5077.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,5.0,8.0,5.0,2.0,-0.47833842322285575,0.288048119232784,1
43,21,1,43,80,survey-likert,80,377227,2963.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,7.0,6.0,5.0,2.0,-0.05264989975328405,0.21358473502227118,2
42,21,1,42,117,survey-likert,117,516539,1772.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,6.0,7.0,12.0,7.0,-0.1650952805046686,-0.2723181526642738,3
41,21,1,41,127,survey-likert,127,558176,5823.0,83.33333333333333,0.8,question_agency,question_agency_7_Lickert,3.3333333333333286,8.0,10.0,7.0,6.0,0.10160430086265365,-0.20008815847105693,4
40,21,1,40,188,survey-likert,188,796045,1952.0,83.33333333333333,0.8,question_agency,question_agency_7_Lickert,3.3333333333333286,8.0,5.0,12.0,4.0,0.018652735512031324,0.2827797300986202,5
47,21,1,47,40,survey-likert,40,213424,3215.0,66.66666666666667,0.9,question_agency,question_agency_7_Lickert,-23.33333333333333,6.0,7.0,6.0,2.0,-0.6329016214448222,0.14964675912221725,1
46,21,1,46,56,survey-likert,56,286792,4068.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,10.0,9.0,6.0,-0.13159154101325773,-0.28808034221122536,2
45,21,1,45,108,survey-likert,108,482439,2239.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,10.0,9.0,8.0,5.0,-0.3380186706889832,0.1628785996908976,3
48,21,1,48,130,survey-likert,130,570738,3552.0,100.0,0.9,question_agency,question_agency_7_Lickert,10.0,8.0,7.0,6.0,5.0,-0.2911070057617568,-0.12302200918408952,4
49,21,1,49,173,survey-likert,173,733109,2268.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,5.0,5.0,10.0,2.0,-0.1748172782595707,-0.06437555083614166,5
50,21,1,50,22,survey-likert,22,134150,4976.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,7.0,5.0,5.0,4.0,-0.10128545666023957,-0.3162812698109488,1
52,21,1,52,59,survey-likert,59,297665,1869.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,8.0,8.0,11.0,6.0,-0.3347535776350523,-0.027028650206751097,2
54,21,1,54,105,survey-likert,105,471190,3024.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,7.0,6.0,7.0,6.0,-0.16248256315508666,-0.2602637371607182,3
51,21,1,51,124,survey-likert,124,543350,2932.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,7.0,7.0,8.0,7.0,0.35147250621841364,-0.29654191206454045,4
53,21,1,53,167,survey-likert,167,711258,3420.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,8.0,7.0,8.0,7.0,0.40792468342885463,0.09139201335463976,5
2,22,1,2,34,survey-likert,34,126539,2363.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,7.0,6.0,6.0,30.0,-0.12160960178594912,-0.020703802087530466,1
4,22,1,4,86,survey-likert,86,337337,8119.0,50.0,0.0,question_agency,question_agency_7_Lickert,50.0,8.0,6.0,0.0,0.0,0.0,0.0,2
0,22,1,0,96,survey-likert,96,382400,9383.0,50.0,0.0,question_agency,question_agency_7_Lickert,50.0,5.0,9.0,0.0,0.0,0.0,0.0,3
3,22,1,3,124,survey-likert,124,516108,3341.0,16.666666666666668,0.0,question_agency,question_agency_7_Lickert,16.666666666666668,4.0,6.0,10.0,8.0,-0.20485942042082883,-0.02520535835009551,4
1,22,1,1,179,survey-likert,179,769702,1830.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,9.0,5.0,6.0,12.0,-0.022031535656271275,0.15106900764253803,5
8,22,1,8,40,survey-likert,40,148219,1706.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,8.0,7.0,18.0,24.0,0.09361535835628693,-0.2508089659558444,1
9,22,1,9,56,survey-likert,56,208517,1843.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,6.0,7.0,8.0,8.0,0.12615061828870996,0.37155688935455133,2
6,22,1,6,102,survey-likert,102,413867,2601.0,50.0,0.1,question_agency,question_agency_7_Lickert,40.0,7.0,3.0,0.0,0.0,0.0,0.0,3
7,22,1,7,130,survey-likert,130,539465,2269.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,7.0,8.0,20.0,6.0,0.017288294266816853,0.2614911888299094,4
5,22,1,5,188,survey-likert,188,809495,2360.0,0.0,0.1,question_agency,question_agency_7_Lickert,-10.0,7.0,7.0,0.0,0.0,0.0,0.0,5
14,22,1,14,52,survey-likert,52,193767,1915.0,66.66666666666667,0.2,question_agency,question_agency_7_Lickert,46.66666666666667,7.0,8.0,10.0,18.0,-0.2581709862013343,-0.04903405042605791,1
10,22,1,10,71,survey-likert,71,275592,3127.0,50.0,0.2,question_agency,question_agency_7_Lickert,30.0,9.0,6.0,4.0,22.0,0.12112209774113053,-0.2153144118172198,2
11,22,1,11,111,survey-likert,111,457028,4551.0,33.333333333333336,0.2,question_agency,question_agency_7_Lickert,13.333333333333336,3.0,6.0,0.0,2.0,0.0,-0.1722349120642078,3
13,22,1,13,151,survey-likert,151,642724,2691.0,33.333333333333336,0.2,question_agency,question_agency_7_Lickert,13.333333333333336,5.0,6.0,0.0,0.0,0.0,0.0,4
12,22,1,12,167,survey-likert,167,718554,2318.0,33.333333333333336,0.2,question_agency,question_agency_7_Lickert,13.333333333333336,4.0,6.0,0.0,0.0,0.0,0.0,5
18,22,1,18,43,survey-likert,43,158670,1444.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,8.0,10.0,8.0,30.0,-0.34027914908655327,0.21153066341944562,1
19,22,1,19,65,survey-likert,65,249747,5427.0,50.0,0.3,question_agency,question_agency_7_Lickert,20.0,9.0,9.0,12.0,6.0,0.0733260897358701,-0.11859435997975475,2
16,22,1,16,117,survey-likert,117,488538,2270.0,0.0,0.3,question_agency,question_agency_7_Lickert,-30.0,8.0,5.0,6.0,28.0,0.007242067741360055,-0.01939298387947544,3
15,22,1,15,145,survey-likert,145,604151,3721.0,33.333333333333336,0.3,question_agency,question_agency_7_Lickert,3.3333333333333357,9.0,6.0,0.0,0.0,0.0,0.0,4
17,22,1,17,161,survey-likert,161,684050,3389.0,50.0,0.3,question_agency,question_agency_7_Lickert,20.0,5.0,8.0,0.0,0.0,0.0,0.0,5
24,22,1,24,25,survey-likert,25,92069,2001.0,50.0,0.4,question_agency,question_agency_7_Lickert,10.0,5.0,7.0,10.0,18.0,0.13459641064131617,-0.42056631506079944,1
22,22,1,22,74,survey-likert,74,286711,2110.0,33.333333333333336,0.4,question_agency,question_agency_7_Lickert,-6.666666666666664,8.0,10.0,4.0,4.0,-0.129551390310749,-0.0023752348418811233,2
23,22,1,23,114,survey-likert,114,477261,11231.0,50.0,0.4,question_agency,question_agency_7_Lickert,10.0,7.0,8.0,0.0,0.0,0.0,0.0,3
21,22,1,21,127,survey-likert,127,528189,3075.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,6.0,8.0,12.0,28.0,0.01818060234714233,0.02771227376032688,4
20,22,1,20,170,survey-likert,170,730402,2842.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,6.0,6.0,12.0,22.0,-0.23076507490584824,-0.13492013405981818,5
26,22,1,26,28,survey-likert,28,103990,2914.0,33.333333333333336,0.5,question_agency,question_agency_7_Lickert,-16.666666666666664,6.0,8.0,17.0,22.0,0.41046377475785245,-0.049563791268849675,1
29,22,1,29,59,survey-likert,59,220844,3319.0,33.333333333333336,0.5,question_agency,question_agency_7_Lickert,-16.666666666666664,6.0,5.0,22.0,22.0,0.1288439810702661,-0.10688135900244171,2
27,22,1,27,99,survey-likert,99,402258,10852.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,8.0,7.0,14.0,18.0,0.028823867648335885,-0.1204042319262769,3
25,22,1,25,154,survey-likert,154,654132,2401.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,6.0,7.0,8.0,6.0,-0.19451170040084778,-0.06493894283167932,4
28,22,1,28,158,survey-likert,158,671654,7269.0,50.0,0.5,question_agency,question_agency_7_Lickert,0.0,5.0,10.0,10.0,4.0,-0.2762683304992027,0.15070077098882637,5
33,22,1,33,37,survey-likert,37,137504,1956.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,6.0,6.0,14.0,14.0,0.22136525077378588,-0.2856347393882369,1
30,22,1,30,68,survey-likert,68,263458,4704.0,33.333333333333336,0.6,question_agency,question_agency_7_Lickert,-26.666666666666664,9.0,10.0,4.0,24.0,0.019972419070247903,0.23862714762714587,2
31,22,1,31,120,survey-likert,120,502012,4469.0,33.333333333333336,0.6,question_agency,question_agency_7_Lickert,-26.666666666666664,7.0,8.0,0.0,0.0,0.0,0.0,3
34,22,1,34,148,survey-likert,148,631027,17870.0,50.0,0.6,question_agency,question_agency_7_Lickert,-10.0,7.0,6.0,0.0,0.0,0.0,0.0,4
32,22,1,32,176,survey-likert,176,758865,5902.0,66.66666666666667,0.6,question_agency,question_agency_7_Lickert,6.666666666666671,6.0,8.0,6.0,22.0,0.0148892187689688,-0.02060779822987839,5
39,22,1,39,46,survey-likert,46,170771,3093.0,33.333333333333336,0.7,question_agency,question_agency_7_Lickert,-36.666666666666664,7.0,6.0,20.0,21.0,0.05383054048777289,0.03701366814664842,1
37,22,1,37,83,survey-likert,83,320211,2174.0,83.33333333333333,0.7,question_agency,question_agency_7_Lickert,13.333333333333329,10.0,6.0,10.0,4.0,-0.12955194187710625,0.0134554163106663,2
36,22,1,36,93,survey-likert,93,364009,4494.0,66.66666666666667,0.7,question_agency,question_agency_7_Lickert,-3.3333333333333286,6.0,10.0,6.0,6.0,-0.10030187523707382,0.09333271288931252,3
38,22,1,38,136,survey-likert,136,566300,1908.0,0.0,0.7,question_agency,question_agency_7_Lickert,-70.0,4.0,5.0,16.0,12.0,-0.18332293751776144,0.2401947420488405,4
35,22,1,35,164,survey-likert,164,707229,14172.0,33.333333333333336,0.7,question_agency,question_agency_7_Lickert,-36.666666666666664,6.0,6.0,0.0,0.0,0.0,0.0,5
41,22,1,41,49,survey-likert,49,182844,3063.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,7.0,7.0,16.0,18.0,0.04784850593219637,-0.2555878192262089,1
40,22,1,40,77,survey-likert,77,297785,2070.0,33.333333333333336,0.8,question_agency,question_agency_7_Lickert,-46.666666666666664,6.0,7.0,0.0,10.0,0.0,0.13442298944540262,2
44,22,1,44,90,survey-likert,90,350507,1881.0,66.66666666666667,0.8,question_agency,question_agency_7_Lickert,-13.333333333333329,6.0,8.0,10.0,10.0,-0.08318124158035765,-0.09823165599378333,3
43,22,1,43,142,survey-likert,142,591424,2469.0,83.33333333333333,0.8,question_agency,question_agency_7_Lickert,3.3333333333333286,8.0,7.0,6.0,2.0,0.1429227418710017,-0.043915928375177105,4
42,22,1,42,173,survey-likert,173,743956,4549.0,50.0,0.8,question_agency,question_agency_7_Lickert,-30.0,7.0,6.0,0.0,0.0,0.0,0.0,5
48,22,1,48,31,survey-likert,31,115168,2168.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,7.0,9.0,16.0,-0.30544346767326974,-0.21570787864102983,1
47,22,1,47,62,survey-likert,62,235313,5460.0,66.66666666666667,0.9,question_agency,question_agency_7_Lickert,-23.33333333333333,5.0,7.0,14.0,6.0,-0.06157833200608896,-0.08043896955846727,2
46,22,1,46,105,survey-likert,105,432065,9192.0,66.66666666666667,0.9,question_agency,question_agency_7_Lickert,-23.33333333333333,7.0,6.0,6.0,6.0,-0.1482119015258621,-0.009237945069953547,3
49,22,1,49,139,survey-likert,139,579949,4644.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,7.0,9.0,6.0,14.0,0.21381620595025697,-0.1268269409865428,4
45,22,1,45,182,survey-likert,182,785405,6699.0,83.33333333333333,0.9,question_agency,question_agency_7_Lickert,-6.666666666666671,6.0,10.0,8.0,8.0,0.10120924179956986,0.006050656497784673,5
54,22,1,54,22,survey-likert,22,81058,4002.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,5.0,6.0,10.0,8.0,0.15612491445083465,0.10329812399673476,1
53,22,1,53,80,survey-likert,80,309031,2239.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,7.0,4.0,8.0,12.0,-0.003894895443105728,-0.0032141257235067337,2
51,22,1,51,108,survey-likert,108,443424,2353.0,100.0,1.0,question_agency,question_agency_7_Lickert,0.0,8.0,9.0,8.0,12.0,-0.051649570265429934,-0.024745910610930486,3
50,22,1,50,133,survey-likert,133,555386,6914.0,16.666666666666668,1.0,question_agency,question_agency_7_Lickert,-83.33333333333333,7.0,8.0,0.0,0.0,0.0,0.0,4
52,22,1,52,185,survey-likert,185,798127,3717.0,50.0,1.0,question_agency,question_agency_7_Lickert,-50.0,5.0,5.0,0.0,0.0,0.0,0.0,5
2,23,1,2,46,survey-likert,46,270410,3894.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,7.0,4.0,4.0,6.0,-0.13013251206355972,-0.24352729498559386,1
3,23,1,3,80,survey-likert,80,408472,3013.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,7.0,10.0,4.0,4.0,-0.09531823365972451,0.09940044510917007,2
0,23,1,0,117,survey-likert,117,544777,1744.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,4.0,7.0,10.0,11.0,-0.1572847987707971,-0.4000092900208164,3
4,23,1,4,151,survey-likert,151,665359,2809.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,6.0,10.0,4.0,10.0,0.002723669446104207,-0.4411680971897632,4
1,23,1,1,176,survey-likert,176,755700,3213.0,0.0,0.0,question_agency,question_agency_7_Lickert,0.0,5.0,6.0,4.0,0.0,-0.3421548374178525,0.0,5
7,23,1,7,34,survey-likert,34,216336,4559.0,16.666666666666668,0.1,question_agency,question_agency_7_Lickert,6.666666666666668,10.0,9.0,8.0,11.0,-0.21655635814191743,0.1117022173247155,1
8,23,1,8,83,survey-likert,83,419661,2174.0,16.666666666666668,0.1,question_agency,question_agency_7_Lickert,6.666666666666668,7.0,7.0,4.0,11.0,0.006730608059975453,0.03244871492486605,2
6,23,1,6,93,survey-likert,93,454201,2356.0,16.666666666666668,0.1,question_agency,question_agency_7_Lickert,6.666666666666668,4.0,5.0,6.0,2.0,-0.3265688198138561,-0.24240003407585486,3
9,23,1,9,154,survey-likert,154,677492,3125.0,16.666666666666668,0.1,question_agency,question_agency_7_Lickert,6.666666666666668,10.0,9.0,5.0,6.0,0.4287583796824793,0.18378261147129324,4
5,23,1,5,188,survey-likert,188,810849,2864.0,16.666666666666668,0.1,question_agency,question_agency_7_Lickert,6.666666666666668,4.0,8.0,3.0,9.0,0.4911278354775182,0.13177741025779707,5
11,23,1,11,37,survey-likert,37,230424,5082.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,8.0,7.0,8.0,12.0,-0.10327002052492759,-0.15444132440656747,1
14,23,1,14,74,survey-likert,74,385635,1378.0,33.333333333333336,0.2,question_agency,question_agency_7_Lickert,13.333333333333336,6.0,7.0,4.0,12.0,-0.12974342053033572,-0.11614636102336405,2
13,23,1,13,114,survey-likert,114,534023,3216.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,11.0,8.0,10.0,9.0,0.14379997050807705,-0.1725418709913613,3
12,23,1,12,127,survey-likert,127,578091,1561.0,0.0,0.2,question_agency,question_agency_7_Lickert,-20.0,9.0,7.0,12.0,6.0,-0.1904081716731042,0.04649923351030426,4
10,23,1,10,182,survey-likert,182,778827,2084.0,16.666666666666668,0.2,question_agency,question_agency_7_Lickert,-3.333333333333332,8.0,6.0,10.0,9.0,0.15780860480234882,-0.15159965420204474,5
19,23,1,19,31,survey-likert,31,202767,3538.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,6.0,7.0,8.0,9.0,-0.3224816275986298,-0.5338052654357119,1
15,23,1,15,77,survey-likert,77,396454,1808.0,50.0,0.3,question_agency,question_agency_7_Lickert,20.0,5.0,7.0,4.0,7.0,0.13450341969889834,-0.5758514281577034,2
16,23,1,16,102,survey-likert,102,489197,2193.0,33.333333333333336,0.3,question_agency,question_agency_7_Lickert,3.3333333333333357,6.0,7.0,9.0,11.0,-0.29293512285000567,0.261747980820808,3
17,23,1,17,139,survey-likert,139,621946,2065.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,8.0,12.0,10.0,13.0,-0.10134240071004402,-0.12712964839170696,4
18,23,1,18,164,survey-likert,164,711742,1915.0,16.666666666666668,0.3,question_agency,question_agency_7_Lickert,-13.333333333333332,7.0,10.0,9.0,26.0,-0.06682378930445931,-0.30943072817728784,5
20,23,1,20,49,survey-likert,49,282968,3549.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,9.0,7.0,9.0,14.0,0.15138795107445427,-0.23480458502928536,1
24,23,1,24,62,survey-likert,62,336167,3342.0,50.0,0.4,question_agency,question_agency_7_Lickert,10.0,9.0,11.0,9.0,10.0,-0.0784398518122899,0.3726000914305532,2
21,23,1,21,120,survey-likert,120,556173,2388.0,33.333333333333336,0.4,question_agency,question_agency_7_Lickert,-6.666666666666664,7.0,7.0,9.0,16.0,0.09042748936092136,-0.039798532707633824,3
23,23,1,23,130,survey-likert,130,588908,1807.0,0.0,0.4,question_agency,question_agency_7_Lickert,-40.0,4.0,9.0,10.0,8.0,-0.4947240544657761,-0.24132429526185165,4
22,23,1,22,179,survey-likert,179,767729,3017.0,16.666666666666668,0.4,question_agency,question_agency_7_Lickert,-23.333333333333332,4.0,6.0,7.0,6.0,-0.03146474190181541,-0.3179656708210928,5
28,23,1,28,28,survey-likert,28,190222,4486.0,16.666666666666668,0.5,question_agency,question_agency_7_Lickert,-33.33333333333333,6.0,6.0,8.0,9.0,-0.10390580169642791,-0.6431853601061646,1
